NOM_PROV;NOM_MUN;DESC_NIVEL;DESC_TURNO;NUM_ALUMNOS;CLASS
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 1 - SEMIPRESENCIAL;DIURNO;23;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 1 - SEMIPRESENCIAL;VESPERTINO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 2 - SEMIPRESENCIAL;OTROS;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 2 - SEMIPRESENCIAL;DIURNO;25;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 2 - SEMIPRESENCIAL;MATUTINO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;PREP. P.A. CFGS-A;DIURNO;5;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;PREP. P.A. CFGS-A;MATUTINO;9;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;PREP. P.A. CFGS-B;MATUTINO;2;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;PREP. P.A. CFGS-C;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;PREP. P.A. CFGS-C;MATUTINO;7;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CERT. CONOC. VALENCIANO - A1;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CERT. CONOC. VALENCIANO - A1;VESPERTINO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CERT. CONOC. VALENCIANO - A1;MATUTINO;16;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CERT. CONOC. VALENCIANO - B1;VESPERTINO;15;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CERT. CONOC. VALENCIANO - C1;VESPERTINO;11;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (A - ARTES Y HUMANIDADES);DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (A - ARTES Y HUMANIDADES);VESPERTINO;6;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (A - ARTES Y HUMANIDADES);MATUTINO;18;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (B - CIENCIAS);VESPERTINO;3;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (B - CIENCIAS);MATUTINO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);VESPERTINO;24;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);MATUTINO;15;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (D - CCSS Y JUR.);DIURNO;2;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (D - CCSS Y JUR.);VESPERTINO;13;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (D - CCSS Y JUR.);MATUTINO;17;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);VESPERTINO;4;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS A1 - 2 HORAS;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS A1 - 2 HORAS;VESPERTINO;16;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS A1 - 2 HORAS;MATUTINO;16;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS A2 - 2 HORAS;VESPERTINO;20;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS A2 - 2 HORAS;MATUTINO;12;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;21;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;MATUTINO;13;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;FRANCÉS A1;VESPERTINO;18;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;15;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 1;MATUTINO;10;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;15;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 2;MATUTINO;18;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 MÍNIMO;DIURNO;2;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;49;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 MÍNIMO;MATUTINO;65;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;32;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 MÍNIMO;MATUTINO;22;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - B1 MÍNIMO;VESPERTINO;22;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - B1 MÍNIMO;MATUTINO;19;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIAS CLAVE - NIVEL 2;OTROS;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIAS CLAVE - NIVEL 2;VESPERTINO;19;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 1;OTROS;9;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 1;DIURNO;2;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 2;OTROS;39;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 2;DIURNO;3;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 3;OTROS;26;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 1;OTROS;8;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 1;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 2;OTROS;7;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;GES 2;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;PREP. PRUEBA GES - INTENSIVO;OTROS;19;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CERT. CONOC. VALENCIANO - A2 ORAL;OTROS;8;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACCESO UNIV. M25 (UNED);OTROS;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 INTENSIVO;OTROS;31;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 INTENSIVO;OTROS;18;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - B1 INTENSIVO;OTROS;8;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;FRANCÉS A2;OTROS;16;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 1;DIURNO;4;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 2;OTROS;8;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIA DIGITAL - NIVEL 2;DIURNO;4;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS A2 - 4 HORAS;DIURNO;15;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;INGLÉS B1 (PREINTERMEDIO) - 4 HORAS;DIURNO;5;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;COMPETENCIAS CLAVE - NIVEL 2;OTROS;2;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;OTROS;9;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;OTROS;8;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;DIURNO;6;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CULTURA, PATRIMONIO Y MEMORIA HISTÓRICA - 3H;OTROS;6;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;MUNDO AUDIOVISUAL: CINE, RADIO Y FOTOGRAFÍA - 3H;OTROS;19;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;MÚSICA - 3H;OTROS;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;MÚSICA - 3H;DIURNO;13;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;PERIODISMO - 3H;OTROS;2;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 1;MATUTINO;32;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 2;VESPERTINO;30;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;NIVEL 3;VESPERTINO;22;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 INTERMEDIO;DIURNO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;50;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 INTERMEDIO;MATUTINO;37;Alto
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 INTERMEDIO;VESPERTINO;17;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 INTERMEDIO;MATUTINO;18;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - B1 INTERMEDIO;VESPERTINO;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - B1 INTERMEDIO;MATUTINO;14;Medio
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 INTENSIVO;OTROS;7;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A1 INTENSIVO;VESPERTINO;7;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 INTENSIVO;OTROS;1;Bajo
ALICANTE/ALACANT;ALACANT/ALICANTE;CASTELLANO LE - A2 INTENSIVO;VESPERTINO;12;Medio
ALICANTE/ALACANT;ALTEA;NIVEL 1;VESPERTINO;12;Medio
ALICANTE/ALACANT;ALTEA;GES 1;VESPERTINO;25;Alto
ALICANTE/ALACANT;ALTEA;GES 2;VESPERTINO;37;Alto
ALICANTE/ALACANT;ALTEA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;12;Medio
ALICANTE/ALACANT;ALTEA;CERT. CONOC. VALENCIANO - B1;MATUTINO;1;Bajo
ALICANTE/ALACANT;ALTEA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;27;Alto
ALICANTE/ALACANT;ALTEA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;17;Medio
ALICANTE/ALACANT;ALTEA;INGLÉS A1 - 2 HORAS;VESPERTINO;16;Medio
ALICANTE/ALACANT;ALTEA;INGLÉS A2 - 2 HORAS;VESPERTINO;17;Medio
ALICANTE/ALACANT;ALTEA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;15;Medio
ALICANTE/ALACANT;ALTEA;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;10;Bajo
ALICANTE/ALACANT;ALTEA;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;18;Medio
ALICANTE/ALACANT;ALTEA;COMPETENCIA DIGITAL - NIVEL 3;VESPERTINO;10;Bajo
ALICANTE/ALACANT;ALTEA;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;19;Medio
ALICANTE/ALACANT;ALTEA;CASTELLANO LE - A1 MÍNIMO;MATUTINO;1;Bajo
ALICANTE/ALACANT;ALTEA;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;10;Bajo
ALICANTE/ALACANT;ALTEA;CASTELLANO LE - B1 MÍNIMO;VESPERTINO;15;Medio
ALICANTE/ALACANT;ALTEA;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;VESPERTINO;10;Bajo
ALICANTE/ALACANT;ASPE;NIVEL 2;OTROS;15;Medio
ALICANTE/ALACANT;ASPE;NIVEL 2;VESPERTINO;3;Bajo
ALICANTE/ALACANT;ASPE;NIVEL 3;OTROS;1;Bajo
ALICANTE/ALACANT;ASPE;NIVEL 3;VESPERTINO;23;Alto
ALICANTE/ALACANT;ASPE;GES 1;OTROS;2;Bajo
ALICANTE/ALACANT;ASPE;GES 1;VESPERTINO;19;Medio
ALICANTE/ALACANT;ASPE;GES 2;OTROS;18;Medio
ALICANTE/ALACANT;ASPE;GES 2;VESPERTINO;13;Medio
ALICANTE/ALACANT;ASPE;PREP. P.A. CFGM - INTENSIVO;VESPERTINO;8;Bajo
ALICANTE/ALACANT;ASPE;CERT. CONOC. VALENCIANO - C1;VESPERTINO;30;Alto
ALICANTE/ALACANT;ASPE;CERT. CONOC. VALENCIANO - A2 ORAL;VESPERTINO;16;Medio
ALICANTE/ALACANT;ASPE;INGLÉS A1 - 2 HORAS;VESPERTINO;24;Alto
ALICANTE/ALACANT;ASPE;INGLÉS A2 - 2 HORAS;VESPERTINO;23;Alto
ALICANTE/ALACANT;ASPE;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;20;Medio
ALICANTE/ALACANT;ASPE;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;22;Alto
ALICANTE/ALACANT;ASPE;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;10;Bajo
ALICANTE/ALACANT;ASPE;PROMOCIÓN DEL DESARROLLO DE OPORTUNIDADES;DIURNO;9;Bajo
ALICANTE/ALACANT;ASPE;PROMOCIÓN DEL DESARROLLO DE OPORTUNIDADES;MATUTINO;2;Bajo
ALICANTE/ALACANT;ASPE;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;24;Alto
ALICANTE/ALACANT;ASPE;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;18;Medio
ALICANTE/ALACANT;ASPE;CASTELLANO LE - B1 MÍNIMO;VESPERTINO;18;Medio
ALICANTE/ALACANT;ASPE;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;VESPERTINO;22;Alto
ALICANTE/ALACANT;BANYERES DE MARIOLA;NIVEL 2;VESPERTINO;5;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;NIVEL 3;VESPERTINO;4;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;12;Medio
ALICANTE/ALACANT;BANYERES DE MARIOLA;CERT. CONOC. VALENCIANO - A1;VESPERTINO;4;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;7;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;4;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;INGLÉS A2 - 2 HORAS;VESPERTINO;8;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;5;Bajo
ALICANTE/ALACANT;BANYERES DE MARIOLA;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;13;Medio
ALICANTE/ALACANT;BENIDORM;NIVEL 1;OTROS;12;Medio
ALICANTE/ALACANT;BENIDORM;NIVEL 2;OTROS;15;Medio
ALICANTE/ALACANT;BENIDORM;NIVEL 3;OTROS;13;Medio
ALICANTE/ALACANT;BENIDORM;GES 1;OTROS;31;Alto
ALICANTE/ALACANT;BENIDORM;GES 2;OTROS;43;Alto
ALICANTE/ALACANT;BENIDORM;GES 1 - SEMIPRESENCIAL;OTROS;20;Medio
ALICANTE/ALACANT;BENIDORM;GES 2 - SEMIPRESENCIAL;OTROS;21;Medio
ALICANTE/ALACANT;BENIDORM;PREP. P.A. CFGS-A;OTROS;9;Bajo
ALICANTE/ALACANT;BENIDORM;PREP. P.A. CFGS-B;OTROS;7;Bajo
ALICANTE/ALACANT;BENIDORM;PREP. P.A. CFGS-C;OTROS;9;Bajo
ALICANTE/ALACANT;BENIDORM;CURSO PREP. P.A. CFGS-A;OTROS;1;Bajo
ALICANTE/ALACANT;BENIDORM;CURSO PREP. P.A. CFGS-B;OTROS;1;Bajo
ALICANTE/ALACANT;BENIDORM;CERT. CONOC. VALENCIANO - A1;OTROS;14;Medio
ALICANTE/ALACANT;BENIDORM;CERT. CONOC. VALENCIANO - A2;OTROS;1;Bajo
ALICANTE/ALACANT;BENIDORM;CERT. CONOC. VALENCIANO - B1;OTROS;11;Medio
ALICANTE/ALACANT;BENIDORM;CERT. CONOC. VALENCIANO - B2;OTROS;7;Bajo
ALICANTE/ALACANT;BENIDORM;CERT. CONOC. VALENCIANO - C1;OTROS;13;Medio
ALICANTE/ALACANT;BENIDORM;CERT. CONOC. VALENCIANO - C2;OTROS;2;Bajo
ALICANTE/ALACANT;BENIDORM;ACCESO UNIV. M25 (A - ARTES Y HUMANIDADES);OTROS;5;Bajo
ALICANTE/ALACANT;BENIDORM;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);OTROS;7;Bajo
ALICANTE/ALACANT;BENIDORM;ACCESO UNIV. M25 (D - CCSS Y JUR.);OTROS;7;Bajo
ALICANTE/ALACANT;BENIDORM;COMPETENCIA DIGITAL 4T - NIVEL 1;OTROS;20;Medio
ALICANTE/ALACANT;BENIDORM;CASTELLANO LE - A1 MÍNIMO;OTROS;15;Medio
ALICANTE/ALACANT;BENIDORM;CONOCIMIENTO PERSONAL Y SOCIOCULTURAL - 2H;OTROS;8;Bajo
ALICANTE/ALACANT;BENISSA;GES 2;OTROS;1;Bajo
ALICANTE/ALACANT;BENISSA;GES 2;DIURNO;4;Bajo
ALICANTE/ALACANT;BENISSA;GES 2;VESPERTINO;4;Bajo
ALICANTE/ALACANT;BENISSA;PREP. PRUEBA GES - MÍNIMO;VESPERTINO;4;Bajo
ALICANTE/ALACANT;BENISSA;CERT. CONOC. VALENCIANO - A1;VESPERTINO;8;Bajo
ALICANTE/ALACANT;POBLE NOU DE BENITATXELL, EL/BENITACHELL;CERT. CONOC. VALENCIANO - A1;DIURNO;6;Bajo
ALICANTE/ALACANT;POBLE NOU DE BENITATXELL, EL/BENITACHELL;CERT. CONOC. VALENCIANO - A2;DIURNO;5;Bajo
ALICANTE/ALACANT;POBLE NOU DE BENITATXELL, EL/BENITACHELL;COMPETENCIA DIGITAL - NIVEL 1;DIURNO;5;Bajo
ALICANTE/ALACANT;POBLE NOU DE BENITATXELL, EL/BENITACHELL;CASTELLANO LE - A1 MÍNIMO;DIURNO;37;Alto
ALICANTE/ALACANT;POBLE NOU DE BENITATXELL, EL/BENITACHELL;CASTELLANO LE - A2 MÍNIMO;DIURNO;35;Alto
ALICANTE/ALACANT;POBLE NOU DE BENITATXELL, EL/BENITACHELL;CASTELLANO LE - B1 MÍNIMO;DIURNO;13;Medio
ALICANTE/ALACANT;BIGASTRO;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;23;Alto
ALICANTE/ALACANT;CALP;NIVEL 1;VESPERTINO;1;Bajo
ALICANTE/ALACANT;CALP;NIVEL 3;VESPERTINO;1;Bajo
ALICANTE/ALACANT;CALP;GES 1;VESPERTINO;22;Alto
ALICANTE/ALACANT;CALP;GES 2;VESPERTINO;9;Bajo
ALICANTE/ALACANT;CALP;CERT. CONOC. VALENCIANO - A1;VESPERTINO;7;Bajo
ALICANTE/ALACANT;CALP;CERT. CONOC. VALENCIANO - C1;VESPERTINO;12;Medio
ALICANTE/ALACANT;CALP;ACCESO UNIV. M25 (B - CIENCIAS);VESPERTINO;1;Bajo
ALICANTE/ALACANT;CALP;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);VESPERTINO;7;Bajo
ALICANTE/ALACANT;CALP;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);VESPERTINO;11;Medio
ALICANTE/ALACANT;CALP;INGLÉS A1 - 2 HORAS;VESPERTINO;10;Bajo
ALICANTE/ALACANT;CALP;INGLÉS A2 - 2 HORAS;VESPERTINO;6;Bajo
ALICANTE/ALACANT;CALP;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;10;Bajo
ALICANTE/ALACANT;CALP;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;20;Medio
ALICANTE/ALACANT;CALP;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;14;Medio
ALICANTE/ALACANT;CALP;CASTELLANO LE - B1 MÍNIMO;VESPERTINO;9;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;NIVEL 2;DIURNO;8;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;NIVEL 3;VESPERTINO;4;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;GES 1;VESPERTINO;8;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;PREP. PRUEBA GES - MÍNIMO;VESPERTINO;4;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CERT. CONOC. VALENCIANO - A1;VESPERTINO;6;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CERT. CONOC. VALENCIANO - B1;VESPERTINO;7;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CERT. CONOC. VALENCIANO - C1;VESPERTINO;10;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CERT. CONOC. VALENCIANO - C2;VESPERTINO;5;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;INGLÉS A1 - 2 HORAS;DIURNO;14;Medio
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CASTELLANO LE - A1 MÍNIMO;MATUTINO;2;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CASTELLANO LE - B1 MÍNIMO;DIURNO;1;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CASTELLANO LE - B1 MÍNIMO;VESPERTINO;2;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;CASTELLANO LE - B1 MÍNIMO;MATUTINO;5;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;ARTESANÍA Y MANUALIDADES - 2H;VESPERTINO;8;Bajo
ALICANTE/ALACANT;CALLOSA D'EN SARRIÀ;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;VESPERTINO;4;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;GES 1;DIURNO;2;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;GES 1;VESPERTINO;14;Medio
ALICANTE/ALACANT;CALLOSA DE SEGURA;GES 1;MATUTINO;1;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;16;Medio
ALICANTE/ALACANT;CALLOSA DE SEGURA;PREP. PRUEBA GES - INTENSIVO;MATUTINO;3;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;ACCESO UNIV. M25 (COMUNES - INTENSIVO);DIURNO;1;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;ACCESO UNIV. M25 (COMUNES - INTENSIVO);VESPERTINO;1;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;ACCESO UNIV. M25 (COMUNES - INTENSIVO);MATUTINO;7;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;9;Bajo
ALICANTE/ALACANT;CALLOSA DE SEGURA;CASTELLANO LE - A1 INTERMEDIO;MATUTINO;4;Bajo
ALICANTE/ALACANT;CAMPELLO, EL;PREP. PRUEBA GES - INTENSIVO;MATUTINO;32;Alto
ALICANTE/ALACANT;CAMPELLO, EL;PREP. PRUEBA GES - MÍNIMO;VESPERTINO;17;Medio
ALICANTE/ALACANT;CAMPELLO, EL;ACCESO UNIV. M25 (COMUNES - MÍNIMO);VESPERTINO;15;Medio
ALICANTE/ALACANT;CASTALLA;CERT. CONOC. VALENCIANO - B2;OTROS;2;Bajo
ALICANTE/ALACANT;CASTALLA;CERT. CONOC. VALENCIANO - B2;DIURNO;2;Bajo
ALICANTE/ALACANT;CATRAL;GES 1;OTROS;1;Bajo
ALICANTE/ALACANT;CATRAL;GES 1;VESPERTINO;11;Medio
ALICANTE/ALACANT;CATRAL;GES 2;OTROS;7;Bajo
ALICANTE/ALACANT;CATRAL;GES 2;VESPERTINO;9;Bajo
ALICANTE/ALACANT;CATRAL;CERT. CONOC. VALENCIANO - B1 ORAL;OTROS;16;Medio
ALICANTE/ALACANT;CATRAL;ACCESO UNIV. M25 (B - CIENCIAS);OTROS;1;Bajo
ALICANTE/ALACANT;CATRAL;ACCESO UNIV. M25 (B - CIENCIAS);VESPERTINO;1;Bajo
ALICANTE/ALACANT;CATRAL;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);OTROS;2;Bajo
ALICANTE/ALACANT;CATRAL;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);VESPERTINO;4;Bajo
ALICANTE/ALACANT;CATRAL;ACCESO UNIV. M25 (D - CCSS Y JUR.);OTROS;4;Bajo
ALICANTE/ALACANT;CATRAL;ACCESO UNIV. M25 (D - CCSS Y JUR.);VESPERTINO;3;Bajo
ALICANTE/ALACANT;CATRAL;CASTELLANO LE - A1 MÍNIMO;OTROS;7;Bajo
ALICANTE/ALACANT;CATRAL;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;4;Bajo
ALICANTE/ALACANT;COCENTAINA;NIVEL 1;VESPERTINO;9;Bajo
ALICANTE/ALACANT;COCENTAINA;NIVEL 3;VESPERTINO;31;Alto
ALICANTE/ALACANT;COCENTAINA;GES 1;DIURNO;14;Medio
ALICANTE/ALACANT;COCENTAINA;GES 1;VESPERTINO;11;Medio
ALICANTE/ALACANT;COCENTAINA;GES 1;MATUTINO;19;Medio
ALICANTE/ALACANT;COCENTAINA;GES 2;DIURNO;4;Bajo
ALICANTE/ALACANT;COCENTAINA;GES 2;NOCTURNO;22;Alto
ALICANTE/ALACANT;COCENTAINA;GES 2;MATUTINO;11;Medio
ALICANTE/ALACANT;COCENTAINA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;9;Bajo
ALICANTE/ALACANT;COCENTAINA;CERT. CONOC. VALENCIANO - B2;OTROS;1;Bajo
ALICANTE/ALACANT;COCENTAINA;CERT. CONOC. VALENCIANO - B2;VESPERTINO;25;Alto
ALICANTE/ALACANT;COCENTAINA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;35;Alto
ALICANTE/ALACANT;COCENTAINA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;29;Alto
ALICANTE/ALACANT;COCENTAINA;INGLÉS A1 - 2 HORAS;VESPERTINO;1;Bajo
ALICANTE/ALACANT;COCENTAINA;INGLÉS A2 - 2 HORAS;VESPERTINO;23;Alto
